188307,60774,321158,163355,247870,139226,FALSE
188593,60774,321199,163460,247900,139610,FALSE
188685,60780,321255,163533,248778,140020,FALSE
188864,60853,321280,163596,248834,140074,FALSE
188966,61032,321698,163615,249028,140153,FALSE
189065,61066,322190,163669,249944,140279,FALSE
189227,61134,322220,163684,250048,140548,FALSE
189234,61277,322513,163865,250349,140644,FALSE
189314,61340,322599,163900,250442,141510,FALSE
189393,61350,322631,163927,250601,141566,FALSE
189449,61452,323095,163944,250820,141892,FALSE
189500,61513,323098,163970,250828,142658,FALSE
189550,61531,323126,164050,251455,143000,FALSE
189655,61645,323248,164053,251909,143983,FALSE
189819,61701,323448,164098,252058,144390,FALSE
189866,61821,323462,164161,252642,144417,FALSE
190175,61920,323533,164195,253002,144723,FALSE
190522,61931,323643,164308,253376,145197,FALSE
190583,61961,323734,164473,253412,145319,FALSE
190807,61966,324026,164537,253971,146066,FALSE
190914,62033,324115,164539,254247,146157,FALSE
191042,62084,324145,164702,256065,146277,FALSE
191066,62104,324464,164717,256105,146441,FALSE
191078,62143,324573,164722,256839,146575,FALSE
191313,62154,324640,164741,257493,146969,FALSE
191510,62184,324839,165097,257754,147025,FALSE
191717,62215,325443,165187,258048,147472,FALSE
191766,62223,325528,165409,258209,148365,FALSE
191783,62265,325712,165429,259040,148460,FALSE
191844,62271,326133,165856,259180,148774,FALSE
191853,62355,326177,165865,259283,148932,FALSE
191855,62437,326367,165998,259950,148962,FALSE
191914,62451,326432,166103,260205,149437,FALSE
191928,62464,327246,166314,260603,149452,FALSE
191934,62538,327294,166341,260808,149767,FALSE
192284,62587,328121,166355,260874,151022,FALSE
192285,62645,328149,166494,262356,151450,FALSE
192341,62661,328149,166499,262503,151564,FALSE
192353,62697,328168,166599,263492,151623,FALSE
192623,62775,328207,166668,263727,151768,FALSE
192777,62899,328537,166903,263942,151801,FALSE
192964,62955,329001,166931,264332,151898,FALSE
193281,63061,329411,167016,264881,152472,FALSE
193288,63086,329509,167100,264965,152586,FALSE
193586,63107,329550,167126,265663,153297,FALSE
193697,63122,329670,167148,265784,153727,FALSE
193866,63130,329690,167168,265957,154211,FALSE
193921,63299,329799,167218,266524,157329,FALSE
194000,63332,330015,167530,266552,157496,FALSE
194131,63333,331035,167620,266628,157753,FALSE
194170,63601,331107,167626,268056,158775,FALSE
194176,63605,331347,167630,268338,159093,FALSE
194252,63653,331559,167640,269398,159227,FALSE
194312,63696,332576,167851,269601,159295,FALSE
194395,63814,332577,167921,270049,160401,FALSE
194451,63859,333206,167966,270130,160757,FALSE
194491,63974,333314,168070,270210,161450,FALSE
194600,64155,333959,168377,270833,162031,FALSE
194672,64221,334483,168587,270928,162378,FALSE
194919,64231,334926,168672,272037,162698,FALSE
195033,64315,335435,168773,272221,163667,FALSE
195205,64331,336055,168857,272676,164699,FALSE
195429,64399,336180,169065,272687,166714,FALSE
195436,64404,336336,169162,274042,167048,FALSE
195483,64476,336413,169464,274043,167530,FALSE
195549,64541,337012,169466,274089,167879,FALSE
195560,64656,337258,169491,274287,168064,FALSE
195644,64905,339262,170055,274676,168189,FALSE
195650,64926,339285,170133,275169,168298,FALSE
195764,64967,339582,170140,276170,168589,FALSE
196057,64988,340677,170146,276314,168766,FALSE
196093,65002,341003,170369,276846,169299,FALSE
196173,65062,341609,170381,278182,169649,FALSE
196377,65173,341875,170474,278437,169666,FALSE
196513,65180,342459,170772,278601,170100,FALSE
196534,65224,342557,170947,279208,170317,FALSE
196555,65278,342951,171107,279238,170687,FALSE
196731,65296,344530,171168,281846,173230,FALSE
197014,65583,345249,171244,282068,175059,FALSE
197561,65669,345541,171340,282693,175218,FALSE
197878,65741,345583,171671,283092,176299,FALSE
197901,65816,345755,171794,283925,176739,FALSE
197923,65842,345846,171825,285340,177758,FALSE
197988,65849,346192,171910,285499,177917,FALSE
198012,65870,346620,171986,285956,179307,FALSE
198016,65871,346646,172038,286181,179566,FALSE
198066,65929,346691,172089,287532,180075,FALSE
198162,65929,346948,172106,287639,180716,FALSE
198172,65944,347121,172194,287872,182970,FALSE
198183,66030,348674,172311,288101,185666,FALSE
198602,66201,348749,172311,288158,185956,FALSE
198656,66207,349335,172404,288945,186345,FALSE
198871,66368,349739,172463,288995,187032,FALSE
199087,66380,349860,172730,289087,187530,FALSE
199146,66408,350225,172864,290593,187767,FALSE
199181,66419,350376,173086,290693,188579,FALSE
199214,66535,350517,173211,290791,188623,FALSE
199391,66564,350799,173575,290987,188775,FALSE
199391,66632,350973,173605,291954,190128,FALSE
199431,66717,351460,173667,292723,193704,FALSE
199475,66731,352593,173802,292761,194095,FALSE
199548,66801,352645,173963,293017,194357,FALSE
199705,66829,353423,174297,293417,195194,FALSE
200279,66877,353596,174878,293828,195350,FALSE
200374,67105,353824,175066,294613,196117,FALSE
200403,67156,353835,175295,294618,196286,FALSE
200831,67269,355806,175629,294979,205626,FALSE
200856,67329,356967,176014,295385,206702,FALSE
200938,67332,357192,176501,295419,208056,FALSE
200957,67342,357278,176621,295740,208665,FALSE
201139,67466,357512,177013,295921,212122,FALSE
201420,67543,357987,177062,295965,212229,FALSE
201437,67760,358099,177131,296664,214560,FALSE
201553,67771,358932,177245,299951,214983,FALSE
201618,67814,359278,177323,302878,217380,FALSE
201693,67869,359957,177639,304170,223154,FALSE
201953,67999,360538,177655,304302,224737,FALSE
201962,68106,360736,177664,305978,224746,FALSE
201964,68209,361486,177770,306255,225127,FALSE
202043,68298,361638,178019,306682,228005,FALSE
202108,68341,362003,178099,307029,229276,FALSE
202699,68433,363124,178214,307889,230194,FALSE
202786,68513,363387,178339,309625,230625,FALSE
203026,68556,364192,178356,310678,235257,FALSE
203026,68604,364823,178534,312354,241400,FALSE
203500,68618,365025,178775,312394,241517,FALSE
203611,68681,365526,178834,312469,247538,FALSE
203686,68793,365818,178878,313159,252426,FALSE
203939,69118,366326,178901,313383,254838,FALSE
203995,69119,367540,178934,313553,255150,FALSE
204051,69348,368791,179228,314593,266042,FALSE
204287,69356,369374,179322,315678,267795,FALSE
204614,69519,370073,179512,317268,268113,FALSE
204638,69533,370302,179563,317340,278604,FALSE
204696,69573,370784,179647,317390,282917,FALSE
204793,69859,371264,179814,317918,452015,FALSE
204889,70005,371495,179959,319299,504176,FALSE
204939,70008,371578,180091,319436,FALSE,FALSE
204954,70021,371713,180363,319827,FALSE,FALSE
205088,70035,372141,180548,321912,FALSE,FALSE
205237,70271,372267,180627,322298,FALSE,FALSE
205768,70345,372552,180694,322429,FALSE,FALSE
205958,70472,373006,180723,325510,FALSE,FALSE
206071,70546,374528,180789,326890,FALSE,FALSE
206220,70616,375283,180794,327463,FALSE,FALSE
206260,70690,375598,180851,328734,FALSE,FALSE
206321,70691,375723,180976,328737,FALSE,FALSE
206457,70708,376030,181031,329928,FALSE,FALSE
206607,70838,377060,181034,330671,FALSE,FALSE
206631,71018,377288,181034,332270,FALSE,FALSE
206686,71191,377337,181110,332640,FALSE,FALSE
207141,71231,377403,181256,333268,FALSE,FALSE
207334,71265,378822,181347,333309,FALSE,FALSE
207336,71400,380398,182039,334154,FALSE,FALSE
207634,71591,381108,182188,335046,FALSE,FALSE
207690,71610,381497,182393,335667,FALSE,FALSE
207718,71682,381519,182418,337124,FALSE,FALSE
207938,71706,381749,182668,342009,FALSE,FALSE
208828,71749,382051,182960,342307,FALSE,FALSE
208833,71749,382156,183068,342513,FALSE,FALSE
208853,71813,383837,183518,345515,FALSE,FALSE
209038,71913,383863,183623,346454,FALSE,FALSE
209178,71980,384089,183629,349620,FALSE,FALSE
209568,72090,384229,183650,350765,FALSE,FALSE
209599,72146,384530,183969,351998,FALSE,FALSE
209854,72178,384650,184018,352131,FALSE,FALSE
209927,72417,384942,184145,352891,FALSE,FALSE
209970,72522,385120,184482,354047,FALSE,FALSE
209991,72657,386167,184922,358667,FALSE,FALSE
210023,72683,387115,185014,359204,FALSE,FALSE
210097,73003,387833,185540,359513,FALSE,FALSE
210198,73200,388421,186440,362940,FALSE,FALSE
210263,73328,389886,186630,363795,FALSE,FALSE
210378,73333,390540,186920,363825,FALSE,FALSE
210469,73415,390876,187029,364086,FALSE,FALSE
210569,73515,391358,187180,364202,FALSE,FALSE
210751,73593,392477,187351,364680,FALSE,FALSE
210868,73682,392883,187444,366167,FALSE,FALSE
210947,73806,393222,187600,366852,FALSE,FALSE
211431,74004,393557,188211,366955,FALSE,FALSE
211492,74011,394568,188252,368392,FALSE,FALSE
211580,74094,395896,189048,368732,FALSE,FALSE
211922,74233,396730,189190,370854,FALSE,FALSE
212226,74340,397601,189391,371396,FALSE,FALSE
212496,74393,398062,189503,371551,FALSE,FALSE
212572,74483,398227,189923,373727,FALSE,FALSE
212590,74575,398979,190675,375163,FALSE,FALSE
213033,74659,399065,191324,376076,FALSE,FALSE
213431,74756,399245,191520,376776,FALSE,FALSE
214201,74853,399280,191526,378262,FALSE,FALSE
214422,74913,401738,191596,380173,FALSE,FALSE
214504,75104,401943,191957,380364,FALSE,FALSE
214636,75195,401994,192366,384717,FALSE,FALSE
215339,75260,402062,192451,388414,FALSE,FALSE
215345,75659,402705,192505,388889,FALSE,FALSE
215601,75697,402776,192514,390353,FALSE,FALSE
215695,75875,402848,192549,392644,FALSE,FALSE
215908,75990,404247,192608,393629,FALSE,FALSE
215925,76052,404643,193226,394527,FALSE,FALSE
216040,76200,404740,193728,396030,FALSE,FALSE
216111,76206,404757,193809,398136,FALSE,FALSE
216168,76345,405675,193896,401735,FALSE,FALSE
216189,76413,406253,193971,403263,FALSE,FALSE
216239,76451,406322,194565,404316,FALSE,FALSE
216389,76484,406578,194785,404723,FALSE,FALSE
216858,76509,406800,195061,406325,FALSE,FALSE
216868,76651,407265,195120,406916,FALSE,FALSE
216896,76673,407440,195842,407846,FALSE,FALSE
216897,76775,408496,195862,413773,FALSE,FALSE
216945,76919,408791,196349,414467,FALSE,FALSE
217025,76947,409145,196387,415402,FALSE,FALSE
217226,77156,409444,196421,419033,FALSE,FALSE
217339,77241,409861,196713,419917,FALSE,FALSE
217734,77375,410585,196921,422236,FALSE,FALSE
218456,77393,410702,197005,422960,FALSE,FALSE
219399,77624,410944,197463,423661,FALSE,FALSE
219459,77936,412255,198112,424170,FALSE,FALSE
219758,77937,414182,198396,433936,FALSE,FALSE
219906,77958,414282,198914,435815,FALSE,FALSE
220002,78035,414615,198918,438341,FALSE,FALSE
220295,78058,414742,199106,438650,FALSE,FALSE
220516,78074,415718,199262,446361,FALSE,FALSE
220552,78137,416319,199385,447207,FALSE,FALSE
220573,78163,418242,199567,448715,FALSE,FALSE
221381,78483,419845,199986,453534,FALSE,FALSE
221600,78497,420208,200538,465879,FALSE,FALSE
221651,78645,420492,200636,469114,FALSE,FALSE
221758,78683,420743,200946,472009,FALSE,FALSE
221800,78688,421421,201040,472789,FALSE,FALSE
222227,78717,421714,201552,477760,FALSE,FALSE
222247,78873,421828,201681,481123,FALSE,FALSE
222248,78956,423228,202269,485834,FALSE,FALSE
222262,79005,423302,202899,490366,FALSE,FALSE
222498,79014,424390,202957,490838,FALSE,FALSE
222730,79029,424780,203005,498307,FALSE,FALSE
222974,79040,424843,203983,521672,FALSE,FALSE
223065,79051,425086,204556,524885,FALSE,FALSE
223258,79114,425935,205344,554839,FALSE,FALSE
223488,79122,426890,205801,556015,FALSE,FALSE
223654,79348,429410,206174,566321,FALSE,FALSE
223736,79600,429587,206332,615193,FALSE,FALSE
223825,79613,429931,206641,622881,FALSE,FALSE
223832,79725,430355,208176,631842,FALSE,FALSE
224470,79754,430362,208507,672180,FALSE,FALSE
224524,79836,431066,208996,701865,FALSE,FALSE
224543,80105,431768,209329,728122,FALSE,FALSE
224594,80144,432514,209554,829219,FALSE,FALSE
224905,80229,432703,211578,FALSE,FALSE,FALSE
225413,80395,435178,212180,FALSE,FALSE,FALSE
226409,80400,437465,212371,FALSE,FALSE,FALSE
226685,80418,437552,212528,FALSE,FALSE,FALSE
226759,80467,439055,212554,FALSE,FALSE,FALSE
226962,80486,440582,212637,FALSE,FALSE,FALSE
227660,80582,441809,213709,FALSE,FALSE,FALSE
227920,80617,442075,214377,FALSE,FALSE,FALSE
228066,80744,443671,214574,FALSE,FALSE,FALSE
228167,81212,445269,214922,FALSE,FALSE,FALSE
228180,81454,445428,215754,FALSE,FALSE,FALSE
228483,81464,447835,216327,FALSE,FALSE,FALSE
228513,81532,448803,216839,FALSE,FALSE,FALSE
228761,81722,449873,217041,FALSE,FALSE,FALSE
228841,81754,450105,217809,FALSE,FALSE,FALSE
229348,81768,450722,217881,FALSE,FALSE,FALSE
229553,82121,451326,218372,FALSE,FALSE,FALSE
229818,82401,452022,218427,FALSE,FALSE,FALSE
230032,82607,452666,219960,FALSE,FALSE,FALSE
230498,82634,453720,220678,FALSE,FALSE,FALSE
230611,82728,453878,220752,FALSE,FALSE,FALSE
231062,82866,454162,221209,FALSE,FALSE,FALSE
231159,82873,455047,221684,FALSE,FALSE,FALSE
231333,82889,456810,224327,FALSE,FALSE,FALSE
231425,83027,458057,224571,FALSE,FALSE,FALSE
231713,83399,458353,225204,FALSE,FALSE,FALSE
231961,83844,459154,225400,FALSE,FALSE,FALSE
232279,83888,460645,225947,FALSE,FALSE,FALSE
232285,84080,460995,226292,FALSE,FALSE,FALSE
232319,84814,461268,227410,FALSE,FALSE,FALSE
232524,85078,461929,227437,FALSE,FALSE,FALSE
232705,85587,466524,227767,FALSE,FALSE,FALSE
232802,85938,466817,228469,FALSE,FALSE,FALSE
233040,85945,467241,228999,FALSE,FALSE,FALSE
233696,86038,468381,229607,FALSE,FALSE,FALSE
234341,86116,470021,229729,FALSE,FALSE,FALSE
234598,86202,470514,231068,FALSE,FALSE,FALSE
234715,86256,470803,232070,FALSE,FALSE,FALSE
234918,86318,471284,232086,FALSE,FALSE,FALSE
235018,86328,471649,234074,FALSE,FALSE,FALSE
235224,86488,474392,234929,FALSE,FALSE,FALSE
235851,86558,475443,235122,FALSE,FALSE,FALSE
235893,86867,475691,236015,FALSE,FALSE,FALSE
236153,86886,478919,238111,FALSE,FALSE,FALSE
236546,86991,483399,240018,FALSE,FALSE,FALSE
236584,87321,484337,240534,FALSE,FALSE,FALSE
236840,87779,485602,241287,FALSE,FALSE,FALSE
237033,87835,486887,241408,FALSE,FALSE,FALSE
237043,87901,486920,241680,FALSE,FALSE,FALSE
237681,88382,488485,242922,FALSE,FALSE,FALSE
237885,88498,488656,244650,FALSE,FALSE,FALSE
238162,88581,497235,253090,FALSE,FALSE,FALSE
238431,88620,506087,253959,FALSE,FALSE,FALSE
238763,88862,507066,255628,FALSE,FALSE,FALSE
239574,89026,509012,256375,FALSE,FALSE,FALSE
239592,89030,510623,257095,FALSE,FALSE,FALSE
240477,89039,510882,266631,FALSE,FALSE,FALSE
240782,89449,514878,268859,FALSE,FALSE,FALSE
241242,89623,517673,277278,FALSE,FALSE,FALSE
241641,89629,531851,279374,FALSE,FALSE,FALSE
241926,89780,539618,281381,FALSE,FALSE,FALSE
242304,89922,539969,283663,FALSE,FALSE,FALSE
242436,90268,540212,285819,FALSE,FALSE,FALSE
242580,90375,541844,297694,FALSE,FALSE,FALSE
242900,90608,546278,303506,FALSE,FALSE,FALSE
243004,91210,547788,304440,FALSE,FALSE,FALSE
243236,92037,550268,307152,FALSE,FALSE,FALSE
243325,92092,552402,314320,FALSE,FALSE,FALSE
243872,92304,553142,320375,FALSE,FALSE,FALSE
243879,92346,554044,323789,FALSE,FALSE,FALSE
244187,92924,555637,332951,FALSE,FALSE,FALSE
244582,93157,557106,339593,FALSE,FALSE,FALSE
244591,93245,558830,358529,FALSE,FALSE,FALSE
244655,93325,561162,368129,FALSE,FALSE,FALSE
245001,93458,561335,371106,FALSE,FALSE,FALSE
245192,93582,568470,403459,FALSE,FALSE,FALSE
245364,93975,570530,413957,FALSE,FALSE,FALSE
246488,93992,570942,420633,FALSE,FALSE,FALSE
246730,94506,571778,425675,FALSE,FALSE,FALSE
246851,94908,576034,429003,FALSE,FALSE,FALSE
247652,95490,580589,467728,FALSE,FALSE,FALSE
247934,95548,584133,FALSE,FALSE,FALSE,FALSE
248272,95988,588253,FALSE,FALSE,FALSE,FALSE
248749,95995,589030,FALSE,FALSE,FALSE,FALSE
249027,96057,589835,FALSE,FALSE,FALSE,FALSE
249395,96697,597689,FALSE,FALSE,FALSE,FALSE
249563,96763,603775,FALSE,FALSE,FALSE,FALSE
249595,96873,604622,FALSE,FALSE,FALSE,FALSE
249998,96969,604627,FALSE,FALSE,FALSE,FALSE
250263,97257,609850,FALSE,FALSE,FALSE,FALSE
250441,97654,619776,FALSE,FALSE,FALSE,FALSE
250645,97659,626486,FALSE,FALSE,FALSE,FALSE
250902,97679,662766,FALSE,FALSE,FALSE,FALSE
251098,97854,667891,FALSE,FALSE,FALSE,FALSE
251264,97863,668052,FALSE,FALSE,FALSE,FALSE
251272,97893,682322,FALSE,FALSE,FALSE,FALSE
252452,98234,683527,FALSE,FALSE,FALSE,FALSE
252930,98546,730949,FALSE,FALSE,FALSE,FALSE
253437,99346,732405,FALSE,FALSE,FALSE,FALSE
253444,100191,736753,FALSE,FALSE,FALSE,FALSE
253775,100250,737158,FALSE,FALSE,FALSE,FALSE
254098,100274,751485,FALSE,FALSE,FALSE,FALSE
254123,100763,768691,FALSE,FALSE,FALSE,FALSE
254978,101026,782678,FALSE,FALSE,FALSE,FALSE
256714,102823,785594,FALSE,FALSE,FALSE,FALSE
257316,103085,787970,FALSE,FALSE,FALSE,FALSE
257422,103927,794059,FALSE,FALSE,FALSE,FALSE
257752,104179,823549,FALSE,FALSE,FALSE,FALSE
258019,104565,868691,FALSE,FALSE,FALSE,FALSE
258964,104953,940738,FALSE,FALSE,FALSE,FALSE
259078,105012,FALSE,FALSE,FALSE,FALSE,FALSE
259504,107524,FALSE,FALSE,FALSE,FALSE,FALSE
259769,107559,FALSE,FALSE,FALSE,FALSE,FALSE
260415,108130,FALSE,FALSE,FALSE,FALSE,FALSE
261352,108150,FALSE,FALSE,FALSE,FALSE,FALSE
262258,108539,FALSE,FALSE,FALSE,FALSE,FALSE
262260,108886,FALSE,FALSE,FALSE,FALSE,FALSE
262353,109833,FALSE,FALSE,FALSE,FALSE,FALSE
262414,109986,FALSE,FALSE,FALSE,FALSE,FALSE
262428,110219,FALSE,FALSE,FALSE,FALSE,FALSE
263161,111834,FALSE,FALSE,FALSE,FALSE,FALSE
264252,111953,FALSE,FALSE,FALSE,FALSE,FALSE
265374,112036,FALSE,FALSE,FALSE,FALSE,FALSE
265551,112138,FALSE,FALSE,FALSE,FALSE,FALSE
266105,112275,FALSE,FALSE,FALSE,FALSE,FALSE
267093,112413,FALSE,FALSE,FALSE,FALSE,FALSE
267226,112637,FALSE,FALSE,FALSE,FALSE,FALSE
268106,112880,FALSE,FALSE,FALSE,FALSE,FALSE
270594,113042,FALSE,FALSE,FALSE,FALSE,FALSE
271245,113225,FALSE,FALSE,FALSE,FALSE,FALSE
271785,113913,FALSE,FALSE,FALSE,FALSE,FALSE
272064,113986,FALSE,FALSE,FALSE,FALSE,FALSE
274717,114348,FALSE,FALSE,FALSE,FALSE,FALSE
274834,114506,FALSE,FALSE,FALSE,FALSE,FALSE
276201,114624,FALSE,FALSE,FALSE,FALSE,FALSE
276338,114676,FALSE,FALSE,FALSE,FALSE,FALSE
277118,115680,FALSE,FALSE,FALSE,FALSE,FALSE
277131,118195,FALSE,FALSE,FALSE,FALSE,FALSE
277189,120174,FALSE,FALSE,FALSE,FALSE,FALSE
278700,120626,FALSE,FALSE,FALSE,FALSE,FALSE
278925,121692,FALSE,FALSE,FALSE,FALSE,FALSE
280531,123015,FALSE,FALSE,FALSE,FALSE,FALSE
281197,123087,FALSE,FALSE,FALSE,FALSE,FALSE
282060,123435,FALSE,FALSE,FALSE,FALSE,FALSE
282746,123462,FALSE,FALSE,FALSE,FALSE,FALSE
282915,123629,FALSE,FALSE,FALSE,FALSE,FALSE
283381,124044,FALSE,FALSE,FALSE,FALSE,FALSE
285760,124308,FALSE,FALSE,FALSE,FALSE,FALSE
289326,124905,FALSE,FALSE,FALSE,FALSE,FALSE
289359,125159,FALSE,FALSE,FALSE,FALSE,FALSE
290029,125244,FALSE,FALSE,FALSE,FALSE,FALSE
291774,125365,FALSE,FALSE,FALSE,FALSE,FALSE
292102,126065,FALSE,FALSE,FALSE,FALSE,FALSE
292108,126090,FALSE,FALSE,FALSE,FALSE,FALSE
293422,126779,FALSE,FALSE,FALSE,FALSE,FALSE
296023,127835,FALSE,FALSE,FALSE,FALSE,FALSE
296055,127897,FALSE,FALSE,FALSE,FALSE,FALSE
298339,128599,FALSE,FALSE,FALSE,FALSE,FALSE
299387,129129,FALSE,FALSE,FALSE,FALSE,FALSE
300014,129310,FALSE,FALSE,FALSE,FALSE,FALSE
302854,129599,FALSE,FALSE,FALSE,FALSE,FALSE
303709,130163,FALSE,FALSE,FALSE,FALSE,FALSE
304154,130326,FALSE,FALSE,FALSE,FALSE,FALSE
304435,130582,FALSE,FALSE,FALSE,FALSE,FALSE
307154,130600,FALSE,FALSE,FALSE,FALSE,FALSE
308942,130793,FALSE,FALSE,FALSE,FALSE,FALSE
311098,131891,FALSE,FALSE,FALSE,FALSE,FALSE
311182,132424,FALSE,FALSE,FALSE,FALSE,FALSE
316746,134998,FALSE,FALSE,FALSE,FALSE,FALSE
317131,136023,FALSE,FALSE,FALSE,FALSE,FALSE
317954,136401,FALSE,FALSE,FALSE,FALSE,FALSE
318025,137111,FALSE,FALSE,FALSE,FALSE,FALSE
320170,138437,FALSE,FALSE,FALSE,FALSE,FALSE
320285,139004,FALSE,FALSE,FALSE,FALSE,FALSE
320737,141260,FALSE,FALSE,FALSE,FALSE,FALSE
321848,142527,FALSE,FALSE,FALSE,FALSE,FALSE
323288,144671,FALSE,FALSE,FALSE,FALSE,FALSE
324640,145155,FALSE,FALSE,FALSE,FALSE,FALSE
324781,146463,FALSE,FALSE,FALSE,FALSE,FALSE
326534,147226,FALSE,FALSE,FALSE,FALSE,FALSE
328298,150135,FALSE,FALSE,FALSE,FALSE,FALSE
328749,150443,FALSE,FALSE,FALSE,FALSE,FALSE
329136,153468,FALSE,FALSE,FALSE,FALSE,FALSE
329552,155079,FALSE,FALSE,FALSE,FALSE,FALSE
330554,156012,FALSE,FALSE,FALSE,FALSE,FALSE
331064,156449,FALSE,FALSE,FALSE,FALSE,FALSE
332042,156493,FALSE,FALSE,FALSE,FALSE,FALSE
335833,160716,FALSE,FALSE,FALSE,FALSE,FALSE
336689,160847,FALSE,FALSE,FALSE,FALSE,FALSE
341190,164106,FALSE,FALSE,FALSE,FALSE,FALSE
343950,168568,FALSE,FALSE,FALSE,FALSE,FALSE
346598,173886,FALSE,FALSE,FALSE,FALSE,FALSE
349978,174581,FALSE,FALSE,FALSE,FALSE,FALSE
351653,175072,FALSE,FALSE,FALSE,FALSE,FALSE
353153,175814,FALSE,FALSE,FALSE,FALSE,FALSE
359172,177050,FALSE,FALSE,FALSE,FALSE,FALSE
362467,178173,FALSE,FALSE,FALSE,FALSE,FALSE
366471,180348,FALSE,FALSE,FALSE,FALSE,FALSE
368872,182556,FALSE,FALSE,FALSE,FALSE,FALSE
371522,189575,FALSE,FALSE,FALSE,FALSE,FALSE
372192,199903,FALSE,FALSE,FALSE,FALSE,FALSE
372812,201098,FALSE,FALSE,FALSE,FALSE,FALSE
375885,210471,FALSE,FALSE,FALSE,FALSE,FALSE
377337,210735,FALSE,FALSE,FALSE,FALSE,FALSE
385604,214057,FALSE,FALSE,FALSE,FALSE,FALSE
387199,216492,FALSE,FALSE,FALSE,FALSE,FALSE
387421,218091,FALSE,FALSE,FALSE,FALSE,FALSE
389992,218959,FALSE,FALSE,FALSE,FALSE,FALSE
396794,234605,FALSE,FALSE,FALSE,FALSE,FALSE
401767,238107,FALSE,FALSE,FALSE,FALSE,FALSE
403552,244103,FALSE,FALSE,FALSE,FALSE,FALSE
408820,248946,FALSE,FALSE,FALSE,FALSE,FALSE
408830,256014,FALSE,FALSE,FALSE,FALSE,FALSE
409371,265885,FALSE,FALSE,FALSE,FALSE,FALSE
424834,279346,FALSE,FALSE,FALSE,FALSE,FALSE
441013,302686,FALSE,FALSE,FALSE,FALSE,FALSE
444422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
444724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
464300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
470137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
565462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
760062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
771737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
817270,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
