FALSE,280888,FALSE,189252,215415
FALSE,282333,FALSE,189265,215630
FALSE,283000,FALSE,189285,215650
FALSE,284125,FALSE,189476,215727
FALSE,284300,FALSE,189500,215789
FALSE,284857,FALSE,189600,215837
FALSE,284900,FALSE,189714,215857
FALSE,285500,FALSE,189933,216019
FALSE,285625,FALSE,190000,216022
FALSE,286500,FALSE,190068,216333
FALSE,287333,FALSE,190073,216763
FALSE,287600,FALSE,190137,217055
FALSE,287700,FALSE,190187,217060
FALSE,287714,FALSE,190200,217130
FALSE,287800,FALSE,190380,217217
FALSE,287857,FALSE,190536,217416
FALSE,288285,FALSE,190575,217500
FALSE,288571,FALSE,190588,217524
FALSE,288600,FALSE,190785,217826
FALSE,288800,FALSE,190937,217882
FALSE,290578,FALSE,191129,218000
FALSE,291200,FALSE,191442,218085
FALSE,291400,FALSE,191457,218250
FALSE,293250,FALSE,191600,218285
FALSE,293285,FALSE,191600,218319
FALSE,293333,FALSE,191666,218333
FALSE,294000,FALSE,191692,218550
FALSE,294222,FALSE,191714,218593
FALSE,295444,FALSE,191800,218625
FALSE,295833,FALSE,191900,218864
FALSE,296080,FALSE,191909,218888
FALSE,297000,FALSE,192000,219000
FALSE,297000,FALSE,192142,219083
FALSE,297285,FALSE,192241,219142
FALSE,298571,FALSE,192437,219285
FALSE,298571,FALSE,192437,219444
FALSE,299400,FALSE,192450,219492
FALSE,299750,FALSE,192535,219583
FALSE,300000,FALSE,193187,219764
FALSE,300500,FALSE,193229,219888
FALSE,300529,FALSE,193444,219929
FALSE,302111,FALSE,193490,220277
FALSE,302200,FALSE,193500,220375
FALSE,302200,FALSE,193666,220500
FALSE,302600,FALSE,193714,220588
FALSE,302611,FALSE,193750,220666
FALSE,303268,FALSE,193818,220666
FALSE,304000,FALSE,193848,220687
FALSE,304200,FALSE,194030,220894
FALSE,304600,FALSE,194181,221000
FALSE,304750,FALSE,194333,221000
FALSE,305000,FALSE,194727,221000
FALSE,306375,FALSE,194780,221052
FALSE,306500,FALSE,194916,221083
FALSE,309090,FALSE,194916,221100
FALSE,309526,FALSE,195000,221133
FALSE,309560,FALSE,195000,221142
FALSE,309666,FALSE,195133,221525
FALSE,309857,FALSE,195142,221562
FALSE,310375,FALSE,195166,221642
FALSE,310769,FALSE,195200,221680
FALSE,311000,FALSE,195250,221750
FALSE,311100,FALSE,195266,222000
FALSE,313000,FALSE,195400,222113
FALSE,314222,FALSE,195416,222166
FALSE,314500,FALSE,195638,222200
FALSE,318571,FALSE,195660,222309
FALSE,318600,FALSE,195666,222420
FALSE,319200,FALSE,195714,222684
FALSE,319428,FALSE,195727,222714
FALSE,319916,FALSE,195769,222764
FALSE,320000,FALSE,195818,222773
FALSE,320500,FALSE,195896,222800
FALSE,320840,FALSE,196538,222888
FALSE,321692,FALSE,197000,222947
FALSE,321727,FALSE,197000,223000
FALSE,322500,FALSE,197065,223058
FALSE,323733,FALSE,197166,223090
FALSE,323840,FALSE,197352,223100
FALSE,324600,FALSE,197466,223200
FALSE,324857,FALSE,197566,223238
FALSE,326272,FALSE,197571,223428
FALSE,327000,FALSE,197600,223533
FALSE,328437,FALSE,197750,223888
FALSE,328800,FALSE,197962,224066
FALSE,330466,FALSE,198000,224423
FALSE,331142,FALSE,198083,224500
FALSE,333600,FALSE,198352,224555
FALSE,333625,FALSE,198368,224774
FALSE,336200,FALSE,198571,224800
FALSE,339571,FALSE,198600,224842
FALSE,340818,FALSE,198625,225066
FALSE,341000,FALSE,198653,225117
FALSE,342375,FALSE,198923,225176
FALSE,342833,FALSE,199111,225266
FALSE,343150,FALSE,199166,225315
FALSE,347222,FALSE,199272,225328
FALSE,348166,FALSE,199322,225454
FALSE,348937,FALSE,199349,225484
FALSE,349500,FALSE,199474,225606
FALSE,350857,FALSE,199480,225734
FALSE,351000,FALSE,199636,225933
FALSE,351200,FALSE,199666,226035
FALSE,351250,FALSE,199666,226062
FALSE,353375,FALSE,199789,226095
FALSE,354200,FALSE,200044,226211
FALSE,354400,FALSE,200111,226243
FALSE,356000,FALSE,200517,226436
FALSE,357583,FALSE,200523,226600
FALSE,358176,FALSE,200642,226888
FALSE,360608,FALSE,200650,227095
FALSE,362200,FALSE,200718,227125
FALSE,362800,FALSE,200753,227333
FALSE,363000,FALSE,200777,227350
FALSE,363600,FALSE,200818,227357
FALSE,365684,FALSE,200888,227375
FALSE,367000,FALSE,200909,227500
FALSE,372000,FALSE,201000,227645
FALSE,372333,FALSE,201291,227737
FALSE,373500,FALSE,201307,227867
FALSE,375263,FALSE,201533,228000
FALSE,378600,FALSE,201800,228166
FALSE,379333,FALSE,202000,228375
FALSE,379625,FALSE,202200,228500
FALSE,380571,FALSE,202375,228529
FALSE,386600,FALSE,202428,228666
FALSE,388800,FALSE,202428,228714
FALSE,389055,FALSE,202462,228820
FALSE,391111,FALSE,202523,229111
FALSE,391400,FALSE,202636,229120
FALSE,392000,FALSE,202714,229166
FALSE,392400,FALSE,203000,229454
FALSE,401600,FALSE,203000,229461
FALSE,402333,FALSE,203075,229500
FALSE,406625,FALSE,203235,229500
FALSE,407000,FALSE,203264,229642
FALSE,409000,FALSE,203363,229672
FALSE,410000,FALSE,203400,229857
FALSE,418500,FALSE,203428,229888
FALSE,420818,FALSE,203440,230000
FALSE,427500,FALSE,203533,230000
FALSE,428600,FALSE,203633,230166
FALSE,430666,FALSE,204218,230285
FALSE,439111,FALSE,204285,230358
FALSE,442750,FALSE,204626,230428
FALSE,447400,FALSE,204750,230562
FALSE,464000,FALSE,204812,230666
FALSE,483600,FALSE,204920,230714
FALSE,492750,FALSE,205000,230750
FALSE,516375,FALSE,205136,230857
FALSE,581200,FALSE,205272,230948
FALSE,594000,FALSE,205437,231228
FALSE,706600,FALSE,205466,231421
FALSE,850142,FALSE,205477,231538
FALSE,FALSE,FALSE,205562,231666
FALSE,FALSE,FALSE,205800,231800
FALSE,FALSE,FALSE,205873,231857
FALSE,FALSE,FALSE,206074,232000
FALSE,FALSE,FALSE,206140,232200
FALSE,FALSE,FALSE,206266,232321
FALSE,FALSE,FALSE,206750,232333
FALSE,FALSE,FALSE,206800,232666
FALSE,FALSE,FALSE,206802,232763
FALSE,FALSE,FALSE,207066,232775
FALSE,FALSE,FALSE,207250,232800
FALSE,FALSE,FALSE,207400,232882
FALSE,FALSE,FALSE,207604,233000
FALSE,FALSE,FALSE,207629,233074
FALSE,FALSE,FALSE,207637,233111
FALSE,FALSE,FALSE,207727,233550
FALSE,FALSE,FALSE,207914,233764
FALSE,FALSE,FALSE,207939,233833
FALSE,FALSE,FALSE,207941,233898
FALSE,FALSE,FALSE,207943,234000
FALSE,FALSE,FALSE,208000,234833
FALSE,FALSE,FALSE,208181,234937
FALSE,FALSE,FALSE,208338,235000
FALSE,FALSE,FALSE,208500,235153
FALSE,FALSE,FALSE,208500,235352
FALSE,FALSE,FALSE,208523,235846
FALSE,FALSE,FALSE,208708,236125
FALSE,FALSE,FALSE,208732,236187
FALSE,FALSE,FALSE,209000,236235
FALSE,FALSE,FALSE,209338,236333
FALSE,FALSE,FALSE,209428,236400
FALSE,FALSE,FALSE,209600,236868
FALSE,FALSE,FALSE,209625,237055
FALSE,FALSE,FALSE,209636,237090
FALSE,FALSE,FALSE,209866,237117
FALSE,FALSE,FALSE,209905,237285
FALSE,FALSE,FALSE,210108,237541
FALSE,FALSE,FALSE,210111,237600
FALSE,FALSE,FALSE,210428,237651
FALSE,FALSE,FALSE,210571,237653
FALSE,FALSE,FALSE,210666,237666
FALSE,FALSE,FALSE,210666,237862
FALSE,FALSE,FALSE,210750,237916
FALSE,FALSE,FALSE,210888,238200
FALSE,FALSE,FALSE,211254,238330
FALSE,FALSE,FALSE,211285,238400
FALSE,FALSE,FALSE,211296,238400
FALSE,FALSE,FALSE,211347,238400
FALSE,FALSE,FALSE,211428,238424
FALSE,FALSE,FALSE,211472,238562
FALSE,FALSE,FALSE,211600,238573
FALSE,FALSE,FALSE,211722,238583
FALSE,FALSE,FALSE,211840,238777
FALSE,FALSE,FALSE,211886,238777
FALSE,FALSE,FALSE,212017,238900
FALSE,FALSE,FALSE,212387,238928
FALSE,FALSE,FALSE,212405,238944
FALSE,FALSE,FALSE,212541,239285
FALSE,FALSE,FALSE,212677,239320
FALSE,FALSE,FALSE,212933,239576
FALSE,FALSE,FALSE,213333,239681
FALSE,FALSE,FALSE,213375,239785
FALSE,FALSE,FALSE,213926,239846
FALSE,FALSE,FALSE,214000,240047
FALSE,FALSE,FALSE,214166,240333
FALSE,FALSE,FALSE,214250,240333
FALSE,FALSE,FALSE,214333,240377
FALSE,FALSE,FALSE,214340,240800
FALSE,FALSE,FALSE,214894,240800
FALSE,FALSE,FALSE,214937,240814
FALSE,FALSE,FALSE,215029,240916
FALSE,FALSE,FALSE,215166,241083
FALSE,FALSE,FALSE,215271,241428
FALSE,FALSE,FALSE,215300,241466
FALSE,FALSE,FALSE,215315,241571
FALSE,FALSE,FALSE,215666,241677
FALSE,FALSE,FALSE,215800,241800
FALSE,FALSE,FALSE,215960,241800
FALSE,FALSE,FALSE,216111,242000
FALSE,FALSE,FALSE,216235,242000
FALSE,FALSE,FALSE,216666,242000
FALSE,FALSE,FALSE,216833,242043
FALSE,FALSE,FALSE,216833,242066
FALSE,FALSE,FALSE,216857,242333
FALSE,FALSE,FALSE,216941,242421
FALSE,FALSE,FALSE,217052,242571
FALSE,FALSE,FALSE,217166,242606
FALSE,FALSE,FALSE,217600,242608
FALSE,FALSE,FALSE,217710,242625
FALSE,FALSE,FALSE,217742,242625
FALSE,FALSE,FALSE,217813,242777
FALSE,FALSE,FALSE,217928,242833
FALSE,FALSE,FALSE,218000,243000
FALSE,FALSE,FALSE,218611,243000
FALSE,FALSE,FALSE,218702,243044
FALSE,FALSE,FALSE,219166,243083
FALSE,FALSE,FALSE,219678,243200
FALSE,FALSE,FALSE,219718,243315
FALSE,FALSE,FALSE,219789,243363
FALSE,FALSE,FALSE,219800,243583
FALSE,FALSE,FALSE,219833,243600
FALSE,FALSE,FALSE,220000,243666
FALSE,FALSE,FALSE,220000,243842
FALSE,FALSE,FALSE,220172,243875
FALSE,FALSE,FALSE,220388,243916
FALSE,FALSE,FALSE,220714,244000
FALSE,FALSE,FALSE,220777,244000
FALSE,FALSE,FALSE,220931,244090
FALSE,FALSE,FALSE,221000,244190
FALSE,FALSE,FALSE,221023,244396
FALSE,FALSE,FALSE,221200,244400
FALSE,FALSE,FALSE,221400,244600
FALSE,FALSE,FALSE,221478,244600
FALSE,FALSE,FALSE,221528,244666
FALSE,FALSE,FALSE,221600,244677
FALSE,FALSE,FALSE,221677,244888
FALSE,FALSE,FALSE,221750,244941
FALSE,FALSE,FALSE,221798,245000
FALSE,FALSE,FALSE,221833,245172
FALSE,FALSE,FALSE,221920,245500
FALSE,FALSE,FALSE,221933,245545
FALSE,FALSE,FALSE,222125,245857
FALSE,FALSE,FALSE,222325,245888
FALSE,FALSE,FALSE,222333,246000
FALSE,FALSE,FALSE,222381,246123
FALSE,FALSE,FALSE,222400,246136
FALSE,FALSE,FALSE,222416,246264
FALSE,FALSE,FALSE,223031,246285
FALSE,FALSE,FALSE,223083,246310
FALSE,FALSE,FALSE,223166,246363
FALSE,FALSE,FALSE,223166,246600
FALSE,FALSE,FALSE,223200,246666
FALSE,FALSE,FALSE,223200,246788
FALSE,FALSE,FALSE,223444,247000
FALSE,FALSE,FALSE,223571,247400
FALSE,FALSE,FALSE,223785,247500
FALSE,FALSE,FALSE,223948,247825
FALSE,FALSE,FALSE,224136,247886
FALSE,FALSE,FALSE,224333,248000
FALSE,FALSE,FALSE,224381,248320
FALSE,FALSE,FALSE,224657,248357
FALSE,FALSE,FALSE,224904,248413
FALSE,FALSE,FALSE,225000,248428
FALSE,FALSE,FALSE,225200,248580
FALSE,FALSE,FALSE,225211,248600
FALSE,FALSE,FALSE,225300,248625
FALSE,FALSE,FALSE,225464,248764
FALSE,FALSE,FALSE,225480,248769
FALSE,FALSE,FALSE,225586,248833
FALSE,FALSE,FALSE,225613,249060
FALSE,FALSE,FALSE,225675,249083
FALSE,FALSE,FALSE,225947,249148
FALSE,FALSE,FALSE,226000,249181
FALSE,FALSE,FALSE,226000,249277
FALSE,FALSE,FALSE,226140,249285
FALSE,FALSE,FALSE,226333,249481
FALSE,FALSE,FALSE,226809,249555
FALSE,FALSE,FALSE,226850,249695
FALSE,FALSE,FALSE,227000,250000
FALSE,FALSE,FALSE,227014,250083
FALSE,FALSE,FALSE,227045,250084
FALSE,FALSE,FALSE,227062,250272
FALSE,FALSE,FALSE,227068,250589
FALSE,FALSE,FALSE,227235,250687
FALSE,FALSE,FALSE,227527,250800
FALSE,FALSE,FALSE,227624,251111
FALSE,FALSE,FALSE,227821,251117
FALSE,FALSE,FALSE,227887,251133
FALSE,FALSE,FALSE,228090,251200
FALSE,FALSE,FALSE,228428,251357
FALSE,FALSE,FALSE,228512,251428
FALSE,FALSE,FALSE,228636,251634
FALSE,FALSE,FALSE,228758,251647
FALSE,FALSE,FALSE,229111,252000
FALSE,FALSE,FALSE,229226,252076
FALSE,FALSE,FALSE,229600,252200
FALSE,FALSE,FALSE,229615,252336
FALSE,FALSE,FALSE,229700,252400
FALSE,FALSE,FALSE,230375,252476
FALSE,FALSE,FALSE,230647,252600
FALSE,FALSE,FALSE,230709,252956
FALSE,FALSE,FALSE,230760,253298
FALSE,FALSE,FALSE,230777,253450
FALSE,FALSE,FALSE,230852,253461
FALSE,FALSE,FALSE,231100,254300
FALSE,FALSE,FALSE,231157,254600
FALSE,FALSE,FALSE,231428,254833
FALSE,FALSE,FALSE,231466,255083
FALSE,FALSE,FALSE,231565,255363
FALSE,FALSE,FALSE,231600,255400
FALSE,FALSE,FALSE,231642,255650
FALSE,FALSE,FALSE,231666,255812
FALSE,FALSE,FALSE,231909,255943
FALSE,FALSE,FALSE,231974,256111
FALSE,FALSE,FALSE,232285,256222
FALSE,FALSE,FALSE,232333,256250
FALSE,FALSE,FALSE,232428,256285
FALSE,FALSE,FALSE,232968,256355
FALSE,FALSE,FALSE,233000,256500
FALSE,FALSE,FALSE,233037,256523
FALSE,FALSE,FALSE,233086,256676
FALSE,FALSE,FALSE,233239,256777
FALSE,FALSE,FALSE,233250,256777
FALSE,FALSE,FALSE,233350,256842
FALSE,FALSE,FALSE,233500,256875
FALSE,FALSE,FALSE,233600,257090
FALSE,FALSE,FALSE,233848,257444
FALSE,FALSE,FALSE,234333,257454
FALSE,FALSE,FALSE,234405,257647
FALSE,FALSE,FALSE,234500,257800
FALSE,FALSE,FALSE,234692,257821
FALSE,FALSE,FALSE,235000,257882
FALSE,FALSE,FALSE,235206,257900
FALSE,FALSE,FALSE,235352,257923
FALSE,FALSE,FALSE,235444,258000
FALSE,FALSE,FALSE,235541,258384
FALSE,FALSE,FALSE,235700,258666
FALSE,FALSE,FALSE,235700,258727
FALSE,FALSE,FALSE,235956,258875
FALSE,FALSE,FALSE,236200,259000
FALSE,FALSE,FALSE,236222,259137
FALSE,FALSE,FALSE,236333,259289
FALSE,FALSE,FALSE,236350,259375
FALSE,FALSE,FALSE,236750,259400
FALSE,FALSE,FALSE,237058,259654
FALSE,FALSE,FALSE,237600,259777
FALSE,FALSE,FALSE,237700,260272
FALSE,FALSE,FALSE,238000,260692
FALSE,FALSE,FALSE,238000,260727
FALSE,FALSE,FALSE,238030,260900
FALSE,FALSE,FALSE,238533,261009
FALSE,FALSE,FALSE,238555,261181
FALSE,FALSE,FALSE,238823,261200
FALSE,FALSE,FALSE,238953,261630
FALSE,FALSE,FALSE,239000,261666
FALSE,FALSE,FALSE,239800,262115
FALSE,FALSE,FALSE,240411,262214
FALSE,FALSE,FALSE,240750,262346
FALSE,FALSE,FALSE,240857,262551
FALSE,FALSE,FALSE,240875,262700
FALSE,FALSE,FALSE,241000,262722
FALSE,FALSE,FALSE,241333,262833
FALSE,FALSE,FALSE,241428,263075
FALSE,FALSE,FALSE,241466,263124
FALSE,FALSE,FALSE,241800,263594
FALSE,FALSE,FALSE,242800,263600
FALSE,FALSE,FALSE,242820,263705
FALSE,FALSE,FALSE,243111,263714
FALSE,FALSE,FALSE,243250,263812
FALSE,FALSE,FALSE,243280,263857
FALSE,FALSE,FALSE,243423,263875
FALSE,FALSE,FALSE,244000,264071
FALSE,FALSE,FALSE,244375,264500
FALSE,FALSE,FALSE,244409,264500
FALSE,FALSE,FALSE,244478,264764
FALSE,FALSE,FALSE,245000,265166
FALSE,FALSE,FALSE,245000,265500
FALSE,FALSE,FALSE,245333,265625
FALSE,FALSE,FALSE,245454,265800
FALSE,FALSE,FALSE,245566,265840
FALSE,FALSE,FALSE,245636,266000
FALSE,FALSE,FALSE,246000,266076
FALSE,FALSE,FALSE,246142,266445
FALSE,FALSE,FALSE,246689,267000
FALSE,FALSE,FALSE,247346,267166
FALSE,FALSE,FALSE,247500,267350
FALSE,FALSE,FALSE,247909,267800
FALSE,FALSE,FALSE,248142,267833
FALSE,FALSE,FALSE,248545,268200
FALSE,FALSE,FALSE,248714,268400
FALSE,FALSE,FALSE,249081,268461
FALSE,FALSE,FALSE,249142,268500
FALSE,FALSE,FALSE,249428,268666
FALSE,FALSE,FALSE,249615,268800
FALSE,FALSE,FALSE,249952,268941
FALSE,FALSE,FALSE,250000,269111
FALSE,FALSE,FALSE,250094,269125
FALSE,FALSE,FALSE,250217,269142
FALSE,FALSE,FALSE,250250,269400
FALSE,FALSE,FALSE,250400,269873
FALSE,FALSE,FALSE,250500,269875
FALSE,FALSE,FALSE,250500,269964
FALSE,FALSE,FALSE,250714,270230
FALSE,FALSE,FALSE,251200,270300
FALSE,FALSE,FALSE,251272,270333
FALSE,FALSE,FALSE,251800,271000
FALSE,FALSE,FALSE,252190,271400
FALSE,FALSE,FALSE,252428,271428
FALSE,FALSE,FALSE,252538,271666
FALSE,FALSE,FALSE,252666,272000
FALSE,FALSE,FALSE,252666,272000
FALSE,FALSE,FALSE,252833,272588
FALSE,FALSE,FALSE,253144,273000
FALSE,FALSE,FALSE,253266,273333
FALSE,FALSE,FALSE,253333,273500
FALSE,FALSE,FALSE,253500,274166
FALSE,FALSE,FALSE,253600,274500
FALSE,FALSE,FALSE,253600,274541
FALSE,FALSE,FALSE,254428,274812
FALSE,FALSE,FALSE,254511,274846
FALSE,FALSE,FALSE,254600,274863
FALSE,FALSE,FALSE,254600,275272
FALSE,FALSE,FALSE,254833,275428
FALSE,FALSE,FALSE,255142,275687
FALSE,FALSE,FALSE,255533,275857
FALSE,FALSE,FALSE,256318,276000
FALSE,FALSE,FALSE,256760,276086
FALSE,FALSE,FALSE,256800,276142
FALSE,FALSE,FALSE,256870,276333
FALSE,FALSE,FALSE,256913,276375
FALSE,FALSE,FALSE,256928,276528
FALSE,FALSE,FALSE,256944,276545
FALSE,FALSE,FALSE,257035,276722
FALSE,FALSE,FALSE,257304,277000
FALSE,FALSE,FALSE,257571,277263
FALSE,FALSE,FALSE,257642,277588
FALSE,FALSE,FALSE,257737,277761
FALSE,FALSE,FALSE,258187,277833
FALSE,FALSE,FALSE,258266,278416
FALSE,FALSE,FALSE,258333,278666
FALSE,FALSE,FALSE,258426,278777
FALSE,FALSE,FALSE,259000,278823
FALSE,FALSE,FALSE,259000,278940
FALSE,FALSE,FALSE,259375,279727
FALSE,FALSE,FALSE,259666,279727
FALSE,FALSE,FALSE,261315,279833
FALSE,FALSE,FALSE,261675,279909
FALSE,FALSE,FALSE,261769,280071
FALSE,FALSE,FALSE,262545,280288
FALSE,FALSE,FALSE,263500,280533
FALSE,FALSE,FALSE,263555,280703
FALSE,FALSE,FALSE,263666,281000
FALSE,FALSE,FALSE,264735,281250
FALSE,FALSE,FALSE,265043,281529
FALSE,FALSE,FALSE,265444,282333
FALSE,FALSE,FALSE,265451,282384
FALSE,FALSE,FALSE,265750,283000
FALSE,FALSE,FALSE,266027,283000
FALSE,FALSE,FALSE,266400,283058
FALSE,FALSE,FALSE,266400,283145
FALSE,FALSE,FALSE,266600,283186
FALSE,FALSE,FALSE,267200,283428
FALSE,FALSE,FALSE,267821,283629
FALSE,FALSE,FALSE,267928,283750
FALSE,FALSE,FALSE,267963,283857
FALSE,FALSE,FALSE,268307,284000
FALSE,FALSE,FALSE,268315,284142
FALSE,FALSE,FALSE,268384,284363
FALSE,FALSE,FALSE,268456,284500
FALSE,FALSE,FALSE,268818,284761
FALSE,FALSE,FALSE,269142,284968
FALSE,FALSE,FALSE,269200,285400
FALSE,FALSE,FALSE,270521,285428
FALSE,FALSE,FALSE,270600,285428
FALSE,FALSE,FALSE,270833,285500
FALSE,FALSE,FALSE,271166,286235
FALSE,FALSE,FALSE,271765,286555
FALSE,FALSE,FALSE,271833,286769
FALSE,FALSE,FALSE,271869,287000
FALSE,FALSE,FALSE,271888,287333
FALSE,FALSE,FALSE,272200,287538
FALSE,FALSE,FALSE,272300,287928
FALSE,FALSE,FALSE,272500,288416
FALSE,FALSE,FALSE,272724,288538
FALSE,FALSE,FALSE,272791,288666
FALSE,FALSE,FALSE,272930,288700
FALSE,FALSE,FALSE,273000,288857
FALSE,FALSE,FALSE,273058,288958
FALSE,FALSE,FALSE,273285,289153
FALSE,FALSE,FALSE,273285,289333
FALSE,FALSE,FALSE,273428,289433
FALSE,FALSE,FALSE,273692,290259
FALSE,FALSE,FALSE,274400,290666
FALSE,FALSE,FALSE,274461,291090
FALSE,FALSE,FALSE,274571,291166
FALSE,FALSE,FALSE,274583,291272
FALSE,FALSE,FALSE,275430,291400
FALSE,FALSE,FALSE,276800,291400
FALSE,FALSE,FALSE,277500,291887
FALSE,FALSE,FALSE,277600,292000
FALSE,FALSE,FALSE,277666,292076
FALSE,FALSE,FALSE,279367,292340
FALSE,FALSE,FALSE,279571,292444
FALSE,FALSE,FALSE,279857,292930
FALSE,FALSE,FALSE,280142,293000
FALSE,FALSE,FALSE,280300,293326
FALSE,FALSE,FALSE,280500,293333
FALSE,FALSE,FALSE,280568,293666
FALSE,FALSE,FALSE,280833,294777
FALSE,FALSE,FALSE,281200,295160
FALSE,FALSE,FALSE,282481,295500
FALSE,FALSE,FALSE,282523,295925
FALSE,FALSE,FALSE,282846,296200
FALSE,FALSE,FALSE,284533,296357
FALSE,FALSE,FALSE,284583,296692
FALSE,FALSE,FALSE,284769,297000
FALSE,FALSE,FALSE,284888,297000
FALSE,FALSE,FALSE,285066,297000
FALSE,FALSE,FALSE,285370,297000
FALSE,FALSE,FALSE,285444,297695
FALSE,FALSE,FALSE,285750,297940
FALSE,FALSE,FALSE,285785,298820
FALSE,FALSE,FALSE,285857,299000
FALSE,FALSE,FALSE,285967,299600
FALSE,FALSE,FALSE,287826,299714
FALSE,FALSE,FALSE,288000,299769
FALSE,FALSE,FALSE,288102,300125
FALSE,FALSE,FALSE,288400,300340
FALSE,FALSE,FALSE,288666,300428
FALSE,FALSE,FALSE,289062,300500
FALSE,FALSE,FALSE,290833,300714
FALSE,FALSE,FALSE,291411,301045
FALSE,FALSE,FALSE,292325,301166
FALSE,FALSE,FALSE,292375,301266
FALSE,FALSE,FALSE,292780,301500
FALSE,FALSE,FALSE,293454,301692
FALSE,FALSE,FALSE,294200,301833
FALSE,FALSE,FALSE,294600,302000
FALSE,FALSE,FALSE,294736,302333
FALSE,FALSE,FALSE,295277,302666
FALSE,FALSE,FALSE,295692,303047
FALSE,FALSE,FALSE,297750,303166
FALSE,FALSE,FALSE,297795,303600
FALSE,FALSE,FALSE,298000,303625
FALSE,FALSE,FALSE,298052,303666
FALSE,FALSE,FALSE,298320,304884
FALSE,FALSE,FALSE,298666,304956
FALSE,FALSE,FALSE,299100,305000
FALSE,FALSE,FALSE,299642,305085
FALSE,FALSE,FALSE,299920,305219
FALSE,FALSE,FALSE,300000,305687
FALSE,FALSE,FALSE,300125,305800
FALSE,FALSE,FALSE,300173,306294
FALSE,FALSE,FALSE,302000,307500
FALSE,FALSE,FALSE,302166,307533
FALSE,FALSE,FALSE,302250,307666
FALSE,FALSE,FALSE,302333,307888
FALSE,FALSE,FALSE,303750,307928
FALSE,FALSE,FALSE,304500,308000
FALSE,FALSE,FALSE,304555,308600
FALSE,FALSE,FALSE,305000,308600
FALSE,FALSE,FALSE,305461,309181
FALSE,FALSE,FALSE,306200,309212
FALSE,FALSE,FALSE,306333,309590
FALSE,FALSE,FALSE,306875,310078
FALSE,FALSE,FALSE,307000,310555
FALSE,FALSE,FALSE,308250,310571
FALSE,FALSE,FALSE,308794,310600
FALSE,FALSE,FALSE,308828,311086
FALSE,FALSE,FALSE,309000,311125
FALSE,FALSE,FALSE,309142,311400
FALSE,FALSE,FALSE,309625,311571
FALSE,FALSE,FALSE,310500,311714
FALSE,FALSE,FALSE,310961,312400
FALSE,FALSE,FALSE,311818,312500
FALSE,FALSE,FALSE,312350,312722
FALSE,FALSE,FALSE,313000,312857
FALSE,FALSE,FALSE,313071,313250
FALSE,FALSE,FALSE,313571,313277
FALSE,FALSE,FALSE,316000,313571
FALSE,FALSE,FALSE,316100,313700
FALSE,FALSE,FALSE,316400,313882
FALSE,FALSE,FALSE,316600,314833
FALSE,FALSE,FALSE,316666,315200
FALSE,FALSE,FALSE,316900,315461
FALSE,FALSE,FALSE,318166,315571
FALSE,FALSE,FALSE,318230,315741
FALSE,FALSE,FALSE,318814,315800
FALSE,FALSE,FALSE,320333,316000
FALSE,FALSE,FALSE,320714,316727
FALSE,FALSE,FALSE,320894,317250
FALSE,FALSE,FALSE,321071,317400
FALSE,FALSE,FALSE,321363,317571
FALSE,FALSE,FALSE,321571,319070
FALSE,FALSE,FALSE,321576,319080
FALSE,FALSE,FALSE,321800,319125
FALSE,FALSE,FALSE,322428,319400
FALSE,FALSE,FALSE,322857,319466
FALSE,FALSE,FALSE,323100,319666
FALSE,FALSE,FALSE,323166,319750
FALSE,FALSE,FALSE,323285,319763
FALSE,FALSE,FALSE,323800,319956
FALSE,FALSE,FALSE,323862,320125
FALSE,FALSE,FALSE,324363,321391
FALSE,FALSE,FALSE,325411,321647
FALSE,FALSE,FALSE,325636,321653
FALSE,FALSE,FALSE,325800,322222
FALSE,FALSE,FALSE,327000,322400
FALSE,FALSE,FALSE,327111,322500
FALSE,FALSE,FALSE,327428,322777
FALSE,FALSE,FALSE,328133,324000
FALSE,FALSE,FALSE,329083,324071
FALSE,FALSE,FALSE,329166,324200
FALSE,FALSE,FALSE,329666,324473
FALSE,FALSE,FALSE,330914,324833
FALSE,FALSE,FALSE,331666,324857
FALSE,FALSE,FALSE,332400,324909
FALSE,FALSE,FALSE,332600,325333
FALSE,FALSE,FALSE,333222,325727
FALSE,FALSE,FALSE,333571,326400
FALSE,FALSE,FALSE,334160,327384
FALSE,FALSE,FALSE,335142,327714
FALSE,FALSE,FALSE,336136,328625
FALSE,FALSE,FALSE,336200,328769
FALSE,FALSE,FALSE,336219,328923
FALSE,FALSE,FALSE,336480,329250
FALSE,FALSE,FALSE,337083,329437
FALSE,FALSE,FALSE,337333,329689
FALSE,FALSE,FALSE,337400,330400
FALSE,FALSE,FALSE,337400,330588
FALSE,FALSE,FALSE,337833,330642
FALSE,FALSE,FALSE,339200,330956
FALSE,FALSE,FALSE,340368,331000
FALSE,FALSE,FALSE,340666,331166
FALSE,FALSE,FALSE,342000,332000
FALSE,FALSE,FALSE,342100,332200
FALSE,FALSE,FALSE,342400,332230
FALSE,FALSE,FALSE,343179,332349
FALSE,FALSE,FALSE,343375,332666
FALSE,FALSE,FALSE,344812,332985
FALSE,FALSE,FALSE,345200,333500
FALSE,FALSE,FALSE,345431,334500
FALSE,FALSE,FALSE,346352,335000
FALSE,FALSE,FALSE,349642,335250
FALSE,FALSE,FALSE,350384,335294
FALSE,FALSE,FALSE,350875,335320
FALSE,FALSE,FALSE,352111,335333
